@relation art15-weka.filters.unsupervised.attribute.NumericToNominal-R8

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute class {0,1,2,3}

@data
0.822839,-1.867416,-3.64219,-2.025329,-1.079978,0.635266,-0.801176,0
2.552428,-0.403165,3.364713,0.323893,-1.170094,0.552709,-1.630158,1
0.618629,-0.786362,0.448224,2.952109,1.36163,1.071674,-0.659277,1
1.870245,-1.664259,-4.226913,-1.054829,-4.559744,-2.463508,1.693683,0
-0.781108,-0.518742,-3.656335,2.689135,1.62703,2.029065,2.767976,3
0.532447,0.672519,-0.757338,1.476538,0.563188,0.36237,0.968222,3
-0.093185,-0.666787,2.336546,-2.524068,1.706675,2.007895,-0.325084,0
-1.547692,-2.905223,-3.058821,1.003792,0.942953,-2.776514,-3.545547,2
2.400305,2.117485,-0.431836,0.270725,-1.407017,3.954002,3.264934,3
-3.564738,-2.980255,-3.076511,0.975754,-1.036603,-0.471157,-2.832915,2
1.121667,-0.619154,-0.37303,-0.485918,-0.453343,-0.65547,0.907327,0
1.266699,2.966271,-1.802116,-0.90341,1.499066,2.476268,-1.053948,3
1.32641,-1.196952,1.865371,-0.174344,-0.845992,-1.534823,2.971892,0
0.507897,2.859555,-1.683092,-1.074112,2.150885,0.166045,-3.648299,0
1.634006,-0.207464,2.34451,0.706031,0.535291,0.707908,-1.932467,1
-1.354247,3.663749,-2.777319,-3.84647,4.457654,0.001683,-5.553711,3
-2.392017,-0.379661,-2.082861,1.400549,-1.733405,-0.622677,-1.298358,2
0.601056,0.081627,-4.766216,-2.121541,-1.675748,-0.743877,-2.156248,0
0.815521,-2.323157,0.815475,-0.10884,1.05751,1.464134,-1.890451,1
0.553846,0.737505,-1.551528,1.439076,1.172785,0.327911,0.439591,3
-1.841971,-2.352934,-3.053707,1.136739,-3.880853,0.718018,-2.087529,2
-0.363506,-2.731676,-1.443694,2.453388,2.202833,2.018206,-1.075091,1
-1.911632,0.65182,1.017152,4.297405,-2.086708,-0.485721,-1.447355,2
1.823889,3.244625,-1.98939,-1.177,1.414932,3.909513,0.316394,3
-1.16946,-2.793274,-2.009662,-1.337587,-4.168721,0.791095,0.315545,2
1.31542,-0.661831,0.979832,3.336602,-2.036618,0.469865,3.761718,3
-1.395895,-1.762999,-3.336243,2.626895,3.840166,0.105561,2.344035,3
1.812009,-0.281153,-1.23001,-2.014573,-2.902665,-1.031332,1.302531,0
0.439122,0.790481,-2.265163,0.84016,2.548919,2.654613,1.835673,3
-1.622843,-0.387311,-1.921822,0.814861,-0.667028,0.069759,-1.050205,2
2.528718,-1.520577,-5.144909,3.324475,-3.156401,-0.952423,2.640536,0
-0.303531,-0.450281,-1.075698,1.933826,3.233539,0.514744,1.510578,3
2.598861,2.59243,0.434987,0.572956,1.347482,-0.7408,0.61648,2
-1.178971,-3.148705,-0.529728,1.276439,-3.125403,-2.628333,-0.800511,2
-3.93904,-4.143384,-3.300593,1.151388,-3.29693,0.128106,-3.0463,2
-0.105092,-0.641442,0.723087,1.635302,-0.401902,-1.944229,-0.540723,2
-0.819578,-1.011914,-0.293317,1.805216,0.15332,-2.075028,-1.447365,2
1.934653,-0.280374,-4.32709,-0.472349,-1.485562,-2.858866,-0.521962,0
-3.818005,-0.973722,0.549768,3.461063,-2.230784,-0.736359,-1.890905,2
-1.582106,-1.553525,-0.44211,2.832781,0.774594,-3.345425,-3.362553,2
1.292669,-1.798638,-1.130341,-1.766222,1.262739,-0.392752,0.854469,1
-0.319362,0.331293,1.047119,2.520858,1.717159,-3.641774,-1.282673,2
-0.491482,2.096134,-0.279781,-0.363937,1.896078,0.373596,-0.955307,1
1.967005,-1.467939,2.441604,2.386833,1.127591,1.20649,-1.297355,1
2.859567,-2.255455,-1.802608,1.430506,-4.60032,-3.594497,4.605697,0
-1.903414,0.017154,-0.996948,-0.013892,3.190939,-1.946466,-1.411159,3
3.551537,-1.787237,2.505062,0.442738,-1.372861,-0.170048,-0.739169,1
0.384958,-0.914189,2.109058,-1.171767,0.498428,2.326987,-3.052428,1
0.986481,2.42399,-2.699946,0.468979,1.562072,3.941716,0.400561,3
-0.729203,-0.515865,-2.36713,-4.342845,3.025947,0.124845,0.875457,1
-1.516533,1.929823,0.626783,3.097095,2.074647,-2.54251,-1.215864,2
0.661214,0.08195,-1.698875,-1.981043,-0.837964,-4.413208,-0.257632,0
0.557861,-1.970776,-0.468796,-2.352568,-2.143989,-0.692639,2.754002,0
1.031571,1.755208,-0.424178,0.36857,0.238284,1.650535,0.474956,3
-0.322915,0.156845,-0.014081,1.713038,0.660401,-1.765953,-1.32933,2
-0.431011,-1.264508,4.64118,-5.13712,1.571198,-0.929827,0.718879,0
-0.441264,1.028283,-0.716418,0.3629,0.748793,0.778292,-0.075311,3
-1.292597,-2.868135,-4.687565,-0.384915,-1.951173,0.688392,-2.431308,2
0.618273,1.832906,1.30708,-0.41873,0.582448,0.077884,-0.672509,1
0.893942,-2.931742,-2.365545,-1.47066,-0.960032,-2.606748,-1.120611,2
1.020637,0.648453,-3.512954,-0.759802,-1.274887,-1.257587,-1.174183,0
